"","species","region","FULL_CU_IN","cuid","start_spawn_025","start_spawn_10","start_spawn_mean","end_spawn_975","end_spawn_90","end_spawn_mean","n_years","n_loc","dq"
"316","Sockeye","Central Coast","SEL-19-65",602,278.5,278.5,278.5,NA,NA,NA,0,1,3
"317","Sockeye","Central Coast","SEL-19-66",603,224.708333333333,224.708333333333,224.708333333333,264,264,264,24,1,1
"318","Sockeye","Central Coast","SEL-19-68",605,197.375,197.375,197.375,243.1875,243.1875,243.1875,16,1,1.5
"319","Sockeye","Central Coast","SEL-19-69",606,254.4,254.4,254.4,286.9,286.9,286.9,10,1,1
"320","Sockeye","Central Coast","SEL-19-70",607,229.552631578947,229.552631578947,229.552631578947,252.796875,252.796875,252.796875,32,1,1
"321","Sockeye","Skeena","SEL-20-01",171,217.5,217.5,234.104502640217,292.111111111111,292.111111111111,287.023889203117,112,4,1.5
"322","Sockeye","Skeena","SEL-20-04",174,250.65,250.65,250.65,273.142857142857,273.142857142857,273.142857142857,7,1,2
"323","Sockeye","Skeena","SEL-20-05",175,238.423076923077,238.423076923077,238.423076923077,273.977272727273,273.977272727273,273.977272727273,22,1,1
"324","Sockeye","Skeena","SEL-20-06",176,227,240.969696969697,248.46118026118,310.055555555556,310.055555555556,295.876202609851,180,7,1
"325","Sockeye","Skeena","SEL-20-07",177,221.78431372549,221.78431372549,236.352996130251,284,281.25,266.946760897393,217,10,1.5
"326","Sockeye","Skeena","SEL-20-08",178,230.4375,230.4375,230.4375,264.58064516129,264.58064516129,264.58064516129,31,1,1.5
"327","Sockeye","Skeena","SEL-21-02",180,215.5625,217.43220338983,231.906335272215,305.833333333333,299.227272727273,267.123750683305,782,29,1
"328","Sockeye","Skeena","SEL-21-03",181,228.916666666667,228.916666666667,228.916666666667,261.583333333333,261.583333333333,261.583333333333,6,1,1
"329","Sockeye","Skeena","SEL-21-05",183,223.590909090909,223.590909090909,223.590909090909,268.363636363636,268.363636363636,268.363636363636,11,1,2
"330","Sockeye","Skeena","SEL-21-07",185,239.131578947368,239.131578947368,243.611009343451,278.236842105263,278.236842105263,275.696608187135,109,4,1
"331","Sockeye","Skeena","SEL-21-09",187,240.3,244.565217391304,249.294258465516,279.5,279,274.752844905629,166,8,1.5
"332","Sockeye","Skeena","SEL-21-11",189,236.552631578947,236.552631578947,237.064802631579,269.776595744681,269.776595744681,266.28535669587,64,2,1
"333","Sockeye","Skeena","SEL-22-01",190,254.363636363636,254.363636363636,254.363636363636,283.125,283.125,283.125,32,1,1.5
"334","Sockeye","Skeena","SEL-22-02",191,239.239583333333,239.239583333333,239.239583333333,269.420454545455,269.420454545455,269.420454545455,44,1,1
"335","Sockeye","Skeena","SEL-22-03",192,242.615384615385,242.615384615385,244.071849606332,277.5,277.5,273.242128935532,88,3,1
"336","Sockeye","Skeena","SEL-22-04",193,238.166666666667,238.166666666667,238.166666666667,272.166666666667,272.166666666667,272.166666666667,9,1,2
"337","Sockeye","Skeena","SEL-22-05",194,240.611111111111,240.611111111111,240.611111111111,263.142857142857,263.142857142857,263.142857142857,14,1,1.5
"338","Sockeye","Skeena","SEL-22-06",195,227,227,227,273,273,273,2,1,2
"339","Sockeye","Skeena","SEL-22-07",196,227,227,227,273,273,273,4,1,2
"340","Sockeye","Skeena","SEL-22-08",197,247.777777777778,247.777777777778,247.777777777778,272.234375,272.234375,272.234375,27,1,1.5
"341","Sockeye","Skeena","SEL-22-10",199,233,233,238.2,274.833333333333,274.833333333333,265.166666666667,7,2,2
"342","Sockeye","Skeena","SEL-22-11",200,NA,NA,NA,NA,NA,NA,0,0,3
"343","Sockeye","Skeena","SEL-22-12",201,242,242,242,268.866666666667,268.866666666667,268.866666666667,15,1,1
"344","Sockeye","Nass","SEL-23-01",418,195.970588235294,195.970588235294,195.970588235294,240.941176470588,240.941176470588,240.941176470588,34,1,1
"345","Sockeye","Nass","SEL-23-02",419,198.2,198.2,198.2,240,240,240,5,1,2
"346","Sockeye","Skeena","SEL-24-01",420,222.190476190476,222.190476190476,222.190476190476,267.285714285714,267.285714285714,267.285714285714,21,1,1
"347","Sockeye","Nass","SEL-24-02",421,236.969696969697,236.969696969697,236.969696969697,265.212121212121,265.212121212121,265.212121212121,33,1,1
"348","Sockeye","Nass","SEL-24-03",422,235.225806451613,235.225806451613,235.225806451613,271.338709677419,271.338709677419,271.338709677419,31,1,1.5
"349","Sockeye","Nass","SEL-24-05",424,202.541666666667,202.541666666667,202.541666666667,300.625,300.625,300.625,24,1,1
"350","Sockeye","Nass","SEL-24-06",425,232,232,232,270,270,270,2,1,3
"351","Sockeye","Transboundary","SEL-28-01",1027,NA,NA,NA,NA,NA,NA,0,0,3
"352","Sockeye","Transboundary","SEL-28-02",1028,NA,NA,NA,NA,NA,NA,0,0,3
"353","Sockeye","Transboundary","SEL-28-03",1029,NA,NA,NA,NA,NA,NA,0,0,3
"354","Sockeye","Fraser","SER-02",742,NA,NA,NA,NA,NA,NA,0,0,3
"355","Sockeye","Fraser","SER-03",745,NA,NA,NA,NA,NA,NA,0,0,3
"356","Sockeye","Fraser","SER-05",NA,245,245,249.3125,284.8125,284.8125,281.53125,10,3,2
"357","Sockeye","Fraser","SER-06",NA,NA,NA,NA,NA,NA,NA,0,0,3
"358","Sockeye","Vancouver Island & Mainland Inlets","SER-08",973,170.052631578947,222.375,251.544041124623,349,319.5,287.971801815904,221,36,1
"359","Sockeye","Vancouver Island & Mainland Inlets","SER-09",971,162.666666666667,162.666666666667,240.87499740637,320,304,273.538163919414,75,17,1
"360","Sockeye","Vancouver Island & Mainland Inlets","SER-10",972,253,258.5,279.690455828704,332,321.111111111111,305.872538557122,300,78,2
"361","Sockeye","Vancouver Island & Mainland Inlets","SER-11",974,197,197,241.401515151515,319.5,298.3,276.895454545455,19,8,2
"362","Sockeye","Central Coast","SER-12",613,227.333333333333,227.333333333333,240.833333333333,281.333333333333,281.333333333333,271.416666666667,8,4,3
"363","Sockeye","Haida Gwaii","SER-13",816,197.1,197.1,250.586721611722,298.5,298.5,274.753733446041,36,7,1
"364","Sockeye","Haida Gwaii","SER-14",818,166,166,225.98,278.5,278.5,251.3,6,3,2
"365","Sockeye","Haida Gwaii","SER-15",817,253.75,253.75,253.75,273.75,273.75,273.75,2,1,3
"366","Sockeye","Central Coast","SER-16",614,217,223.3,247.89519168988,303,288.5,275.444334359412,380,62,1
"367","Sockeye","Central Coast","SER-17",615,251,258,267.567226890756,320,312.333333333333,293.757142857143,36,13,1
"368","Sockeye","Skeena","SER-18",226,222.727272727273,222.727272727273,242.660173160173,288.5,288,264.5625,80,13,1.5
"369","Sockeye","Skeena","SER-19",216,250.441176470588,250.441176470588,250.441176470588,268.794117647059,268.794117647059,268.794117647059,17,1,2
"370","Sockeye","Nass","SER-20",426,186.5,192.857142857143,206.135114885115,289,273,239.376317432567,120,9,1
"371","Sockeye","Nass","SER-21",427,262.472222222222,262.472222222222,262.472222222222,296.78125,296.78125,296.78125,16,1,2
"372","Sockeye","Transboundary","SER-22",1023,NA,NA,NA,NA,NA,NA,0,0,3
"373","Sockeye","Transboundary","SER-24",1021,NA,NA,NA,NA,NA,NA,0,0,3
